maker,product_name,url,form,moisture_pct,protein_asfed,protein_dm,fat_dm,phosphorus_asfed,phosphorus_dm,calorie_density_100g,calorie_basis,is_therapeutic,phosphorus_disclosed,fetched_at
ロイヤルカナンジャポン合同会社,エイジング 15+ （高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-15%2b-chunks-in-gravy-8076,ウェット,82.1,7.6,42.5,14.0,0.14%,0.8,103.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,エクシジェント トライアルセット（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/exigent-trial-set-8094,ドライ,6.5,31.0,33.2,15.0,0.90%,1.0,395.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,エイジング 15+ (高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-15%2b-8075,ドライ,6.5,29.0,31.0,20.3,0.63%,0.7,422.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,エイジング 11+ (高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2b-2561/ageing11,ドライ,6.5,28.0,29.9,16.0,0.68%,0.7,403.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ステアライズド 7+（避妊・去勢後 中高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/sterilised-7%2b-2560,ドライ,6.5,34.0,36.4,10.7,0.70%,0.7,368.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,デンタルケア （歯垢・歯石が気になる成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/dental-care-2532,ドライ,9.0,28.0,30.8,14.3,0.95%,1.0,371.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ヘアボール ケア（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/hairball-care-2534,ドライ,6.5,32.0,34.2,13.9,1.00%,1.1,377.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア 7+（室内 中高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-7%2b-2548,ドライ,6.5,25.0,26.7,11.8,0.75%,0.8,377.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ステアライズド（避妊・去勢後 成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/sterilised-37-2537,ドライ,6.5,35.0,37.4,10.7,1.00%,1.1,363.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,セイバー エクシジェント (成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/savour-exigent-2531,ドライ,6.5,31.0,33.2,15.0,0.90%,1.0,395.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,マザー & ベビーキャット（子猫/母猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,ドライ,6.5,32.0,34.2,24.6,1.02%,1.1,442.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,プロテイン エクシジェント（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/protein-exigent-2542,ドライ,6.5,39.0,41.7,13.9,1.18%,1.3,391.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,フィット（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/fit-32-2520,ドライ,6.5,30.0,32.1,13.9,1.04%,1.1,385.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,アロマエクシジェント（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/aroma-exigent-2543,ドライ,6.5,31.0,33.2,13.9,1.10%,1.2,387.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ベビーキャットミルク,https://www.royalcanin.com/jp/cats/products/retail-products/babycat-milk-2553,ドライ,3.5,31.0,32.1,38.3,0.80%,0.8,538.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア ロングヘアー（室内 成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-long-hair-2549,ドライ,6.5,28.0,29.9,13.9,1.00%,1.1,382.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,アペタイトコントロール（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/appetite-control-care-2563,ドライ,6.5,32.0,34.2,10.7,1.00%,1.1,341.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア 7+ ローフ（室内 中高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilised-7%2b-in-loaf-1315,ウェット,83.9,8.9,55.3,6.2,0.16%,1.0,83.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,エイジング ステアライズド（避妊・去勢後 高齢猫用 ドライ ）,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2b-sterilised-2565/ageing11sterilised,ドライ,6.5,28.0,29.9,11.2,0.62%,0.7,378.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ライト ウェイト ケア (成猫用 ウェット),https://www.royalcanin.com/jp/cats/products/retail-products/light-weight-care-gravy-4070,ウェット,85.0,8.0,53.3,0.7,0.23%,1.5,73.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,センサリー スメル（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/sensory-smell-chunks-in-gravy-1517,ウェット,82.6,9.4,54.0,4.0,0.20%,1.1,92.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ヘアー＆スキン ケア（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/hair%26skin-care-2526/2,ドライ,6.5,31.0,33.2,21.4,0.90%,1.0,415.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,センシブル (成猫用 ドライ),https://www.royalcanin.com/jp/cats/products/retail-products/sensible-33-2521,ドライ,6.5,31.0,33.2,21.4,1.00%,1.1,428.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア （室内 成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-27-2529,ドライ,6.5,25.0,26.7,11.8,0.80%,0.9,374.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ライト ウェイト ケア (成猫用 ドライ),https://www.royalcanin.com/jp/cats/products/retail-products/light-weight-care-2524,ドライ,6.5,34.0,36.4,8.6,0.90%,1.0,335.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,キトン（成長後期 子猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/kitten-2522,ドライ,6.5,34.0,36.4,17.1,1.10%,1.2,407.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インスティンクティブ 7+（中高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/instinctive-7%2b-gravy-4083,ウェット,83.5,8.5,51.5,3.0,0.15%,0.9,86.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ダイジェスティブ ケア（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/digestive-care-2555,ドライ,6.5,36.0,38.5,13.9,0.95%,1.0,390.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ヘアー＆スキン ケア （成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/hair%26skin-thin-slices-in-jelly-4151,ウェット,80.5,10.0,51.3,8.7,0.15%,0.8,103.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,エイジング 11+ （高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2b-chunks-in-gravy-4082/ageing11wet,ウェット,83.7,7.6,46.6,12.3,0.15%,0.9,93.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インスティンクティブ ゼリー（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/instinctive-jelly-4074,ウェット,83.0,9.9,58.2,14.7,0.20%,1.2,98.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インスティンクティブ グレービー（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/instinctive-gravy-4059,ウェット,82.5,9.8,56.0,2.9,0.19%,1.1,92.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,キトン グレービー（子猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/kitten-chunks-in-gravy-4058,ウェット,81.2,10.0,53.2,10.6,0.26%,1.4,103.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート フィッシュテイスト（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-with-fish-4067,ウェット,83.0,4.6,27.1,23.5,,,102.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,早期腎臓サポート（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/early-renal-1243,ウェット,81.0,6.5,34.2,15.8,,,104.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート セレクション （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-select-4160,ドライ,6.5,22.5,24.1,20.3,,,411.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート チキンテイスト（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-with-chicken-4030,ウェット,80.0,5.8,29.0,30.0,,,127.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O＋CLT （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-%2b-calm-6533,ドライ,6.5,32.0,34.2,9.6,,,356.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,アミノペプチド フォーミュラ（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/anallergenic-1950,ドライ,6.5,22.6,24.2,16.0,,,394.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O ライト（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-moderate-calorie-test-4080,ウェット,84.5,7.5,48.4,4.5,,,80.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,エイジングケア ライト（中・高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/aging-care-light-2725,ドライ,6.5,32.0,34.2,8.6,,,348.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O (猫用 ウェット パウチ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-1254,ウェット,83.5,8.0,48.5,9.1,,,90.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,消化器サポート 可溶性繊維（猫用 ウェット パウチ）,https://www.royalcanin.com/jp/cats/products/vet-products/gastrointestinal-fibre-response-2733,ウェット,85.0,5.1,34.0,8.0,,,77.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,エイジングケア (中高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/aging-care-2724,ドライ,6.5,34.0,36.4,8.6,,,361.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ニュータードケア キトン（避妊・去勢後 子猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/neutered-care-kitten-1605,ドライ,6.5,32.0,34.2,10.7,,,343.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ニュータードケア（避妊・去勢後 猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/neutered-balance-4088,ウェット,84.5,7.0,45.2,3.2,,,77.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O オルファクトリー（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-olfactory-attraction-3944,ドライ,6.5,30.0,32.1,13.9,,,386.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,早期腎臓サポート（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/early-renal-1242,ドライ,6.5,26.0,27.8,12.8,,,381.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ニュータードケア（避妊・去勢後 猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/neutered-care-2721,ドライ,6.5,33.0,35.3,8.6,,,333.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,消化器サポート （猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/gastrointestinal-4039,ウェット,82.8,6.1,35.5,21.5,,,104.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,満腹感サポート （猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/satiety-support-1070,ウェット,87.0,5.6,43.1,2.3,,,66.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,消化器サポート 可溶性繊維（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/gastrointestinal-fibre-response-4007,ドライ,6.5,29.0,31.0,13.9,,,390.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート＋関節サポート （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-%2b-mobility-8083,ドライ,6.5,21.0,22.5,16.0,,,392.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート＋関節サポート（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-%2b-mobility-8084,ウェット,80.0,5.7,28.5,29.5,,,126.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O オルファクトリー ライト（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-olfactory-attraction-moderate-calorie-1262,ドライ,6.5,30.0,32.1,9.6,,,346.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O エイジング7+ ＋ CLT （高齢猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-aging-7%2b-%2b-calm-1264,ドライ,6.5,30.0,32.1,9.6,,,371.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O エイジング7++ CLT （高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-aging7%2b-%2b-calm-1268,ウェット,82.8,7.5,43.6,12.2,,,94.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,消化器サポート キトン（子猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/gastrointestinal-kitten-1228,ドライ,6.5,33.0,35.3,23.5,,,433.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート リキッド（猫用 流動食）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-liquid-cat-4951,ウェット,84.0,4.7,29.4,20.6,,,108.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O トリーツ（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-feline-treats-1060,ドライ,6.5,32.0,34.2,9.6,,,349.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート ビーフテイスト（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-beef-4031,ウェット,83.0,4.7,27.6,27.1,,,108.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,スキン&コートケア（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/skin-%26-coat--1323,ドライ,6.5,34.0,36.4,12.8,,,384.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,糖コントロール（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/diabetic-4085,ウェット,85.5,6.9,47.6,8.3,,,78.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,セレクトプロテイン チキン＆ライス（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/sensitivity-control-chicken-with-rice-4035,ウェット,82.4,5.0,28.4,22.7,,,103.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,肝臓サポート（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/hepatic-4012,ドライ,6.5,24.0,25.7,21.4,,,413.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,pHコントロール＋満腹感サポート（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/multifunction-therapeutic-diet-so-kcal-control-feline-6532,ドライ,6.5,32.0,34.2,7.5,,,305.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,満腹感サポート＋CLT ドライ (猫用 ドライ),https://www.royalcanin.com/jp/cats/products/vet-products/satiety-%2b-clt-1075,不明,,32.0,,,,,308.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O (猫用 ドライ),https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-3901,ドライ,6.5,32.5,34.8,13.9,,,387.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリーS/O ライト（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/urinary-so-moderate-calorie-3954,ドライ,6.5,32.0,34.2,9.6,,,352.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,糖コントロール（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/diabetic-3906,ドライ,6.5,44.0,47.1,10.7,,,385.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,低分子プロテイン（猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/hypoallergenic-3902,ドライ,6.5,23.5,25.1,19.3,,,409.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-3900,ドライ,6.5,21.0,22.5,16.0,,,392.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,セレクトプロテイン ダック＆ライス (猫用 ドライ),https://www.royalcanin.com/jp/cats/products/vet-products/sensitivity-control-3909,ドライ,6.5,25.0,26.7,9.6,,,349.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート スペシャル （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-special-3949,ドライ,6.5,24.0,25.7,16.0,,,392.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,満腹感サポート （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/satiety-support-3943,ドライ,6.5,32.0,34.2,7.5,,,307.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,ピルアシスト（猫用）,https://www.royalcanin.com/jp/cats/products/vet-products/pill-assist-cat-1163,セミモイスト,30.0,19.0,27.1,15.0,,,,unknown,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,消化器サポート （猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/vet-products/gastrointestinal-3905,ドライ,6.5,30.0,32.1,21.4,,,410.0,per_100g,True,no,2026-06-22
ロイヤルカナンジャポン合同会社,腎臓サポート ローフ（猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/vet-products/renal-loaf-1246,ウェット,81.3,5.5,29.4,24.1,,,107.0,per_100g,True,no,2026-06-22
アダプトゲン製薬九州株式会社,OEM（受託製造）ー ペットフード ー,https://adaptgen-kyushu.com/oem-petfood/,ドライ,10.0,,,,,,,,False,no,2026-06-22
ヴォイス株式会社,Cat's voice セミモイスト　国産スーパープレミアム　新食感半生フード,https://www.voice-pet.com/catsvoice_pro.html,セミモイスト,30.0,34.5,49.3,12.1,,,307.0,per_100g,False,no,2026-06-22
ヴォイス株式会社,ヘルシージビエ,https://www.voice-pet.com/gibier_pro.html,セミモイスト,27.0,32.4,44.4,46.8,,,490.0,per_100g,False,no,2026-06-22
ヴォイス株式会社,やさしいサプリメント・やさしいトリーツ,https://www.voice-pet.com/yasashi_supply_pro.html,ドライ,9.0,17.0,18.7,11.0,,,278.0,per_100g,False,no,2026-06-22
ヴォイス株式会社,猫にやさしいトリーツ,https://www.voice-pet.com/yasashi_neko_pro.html,ドライ,11.0,15.0,16.9,8.4,,,,unknown,True,no,2026-06-22
ヴォイス株式会社,やさしいトリーツ,https://www.voice-pet.com/yasashi_pro.html,ドライ,20.0,1.9,2.4,7.9,0.07%,0.1,,,True,yes,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2050,セミモイスト,25.0,,,1.3,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2046,セミモイスト,25.0,,,2.0,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2027,セミモイスト,35.0,,,1.5,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2023,セミモイスト,35.0,,,1.5,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2854,ドライ,15.0,,,8.2,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2842,ドライ,15.0,,,8.8,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2841,セミモイスト,30.0,,,5.7,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2840,セミモイスト,30.0,,,5.7,,,,,False,no,2026-06-22
九州ペットフード株式会社,製品詳細,https://kyushupet.co.jp/product_detail?id=2823,セミモイスト,30.0,,,7.1,,,,,False,no,2026-06-22
株式会社サンユー研究所,G-Bits グルコサミントリーツ,https://www.sanyuken.co.jp/gbits.html,ドライ,6.5,19.0,20.3,5.9,,,,per_piece,False,no,2026-06-22
株式会社サンユー研究所,日本のみのり,https://www.sanyuken.co.jp/minori.html,ドライ,7.0,,,10.8,,,366.0,per_100g,False,no,2026-06-22
株式会社サンユー研究所,BPDs,https://www.sanyuken.co.jp/bpds.html,ドライ,2.5,21.0,21.5,,,,,per_g,False,no,2026-06-22
株式会社サンユー研究所,グルコサミン・コンドロイチン,https://www.sanyuken.co.jp/bpg.html,ドライ,5.1,21.8,23.0,12.9,,,,per_g,False,no,2026-06-22
株式会社サンユー研究所,N-BUTS 消化酵素トリーツ,https://www.sanyuken.co.jp/nbits.html,ドライ,6.6,34.2,36.6,3.0,,,,unknown,False,no,2026-06-22
株式会社サンユー研究所,日本のみのり　鯖缶,https://www.sanyuken.co.jp/saba.html,ウェット,75.0,14.5,58.0,36.0,,,150.0,per_100g,False,no,2026-06-22
株式会社サンユー研究所,日本のみのり　鰯缶,https://www.sanyuken.co.jp/iwashi.html,ウェット,76.5,13.0,55.3,38.3,,,168.0,per_100g,False,no,2026-06-22
株式会社サンユー研究所,つぶふりかけ,https://www.sanyuken.co.jp/tsubu.html,ドライ,4.9,52.8,55.5,1.8,,,,per_g,False,no,2026-06-22
株式会社ジャパンペットニュートリション,犬猫用おやつAD.DOG＆CAT おかずトリーツシリーズ フリーズドライストロベリー,http://www.pn-reflex.com/i_all/eat/pn-sb.shtml,ドライ,4.0,7.0,7.3,0.0,,,381.0,per_100g,False,no,2026-06-22
株式会社ジャパンペットニュートリション,犬猫用おやつ アラスカンワイルドフリーズドライ,http://www.pn-reflex.com/i_all/eat/pn-aw.shtml,ドライ,8.0,70.0,76.1,7.6,,,,unknown,False,no,2026-06-22
株式会社ジャパンペットニュートリション,犬猫用おやつ フリーズドライ サメフィレ肉,http://www.pn-reflex.com/i_all/eat/pn-fs.shtml,ドライ,6.0,82.0,87.2,2.1,,,357.0,per_100g,False,no,2026-06-22
株式会社食糧,商品紹介,https://www.shokuryo.jp/products/,不明,,,,,,,,unknown,False,no,2026-06-22
株式会社食糧,商品紹介,https://www.shokuryo.jp/senior/,不明,,,,,,,,unknown,False,no,2026-06-22
株式会社食糧,商品紹介,https://www.shokuryo.jp/supplement/,不明,,8.0,,,,,,,False,no,2026-06-22
株式会社スマック,エブリケア クリームインシリーズ,https://www.smack.co.jp/cat_food/every_cat_ci.html,ドライ,10.0,30.0,33.3,22.2,0.9%,1.0,390.0,per_100g,False,yes,2026-06-22
株式会社スマック,エブリケアシリーズ,https://www.smack.co.jp/cat_food/every_cat.html,ドライ,10.0,30.0,33.3,13.3,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
株式会社スマック,フローラケア,https://www.smack.co.jp/cat_food/fc_cat.html,ドライ,10.0,15.0,16.7,11.1,,,350.0,per_100g,False,no,2026-06-22
株式会社スマック,キャットスマック,https://www.smack.co.jp/cat_food/catsmack_2kg.html,ドライ,10.0,30.0,33.3,11.1,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
株式会社スマック,キャットスマック,https://www.smack.co.jp/cat_food/catsmack_lx.html,ドライ,10.0,27.0,30.0,10.0,,,330.0,per_100g,False,no,2026-06-22
株式会社スマック,ネコリズム,https://www.smack.co.jp/cat_food/nekorythm.html,ドライ,20.0,70.0,87.5,2.5,,,290.0,per_100g,False,no,2026-06-22
株式会社スマック,ミネット400g,https://www.smack.co.jp/cat_food/minette_400g.html,ドライ,10.0,30.0,33.3,13.3,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
株式会社スマック,ミネット 腎臓ケア,https://www.smack.co.jp/cat_food/minette_kidney.html,ドライ,10.0,26.0,28.9,13.3,0.5%,0.6,370.0,per_100g,False,yes,2026-06-22
株式会社スマック,ミネット,https://www.smack.co.jp/cat_food/minette_gf.html,ドライ,10.0,35.0,38.9,13.3,0.8%,0.9,370.0,per_100g,False,yes,2026-06-22
株式会社スマック,ミネット,https://www.smack.co.jp/cat_food/minette_220g.html,ドライ,10.0,30.0,33.3,13.3,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
株式会社スマック,ミネット,https://www.smack.co.jp/cat_food/minette_4p.html,ドライ,10.0,30.0,33.3,13.3,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
株式会社スマック,にゃんズ満足,https://www.smack.co.jp/cat_food/nyanzu.html,ドライ,10.0,27.0,30.0,10.0,,,330.0,per_100g,False,no,2026-06-22
株式会社スマック,Quoli フリーズドライ CAT,https://www.smack.co.jp/cat_food/quoli_fd.html,ドライ,10.0,80.0,88.9,1.1,,,360.0,per_100g,False,no,2026-06-22
株式会社スマック,どうぞお納めください,https://www.smack.co.jp/cat_food/douzo.html,セミモイスト,25.0,50.0,66.7,10.7,,,,unknown,False,no,2026-06-22
株式会社スマック,またたび玉,https://www.smack.co.jp/cat_food/matatabi-d.html,ドライ,10.0,30.0,33.3,11.1,0.8%,0.9,,unknown,False,yes,2026-06-22
株式会社スマック,またたび,https://www.smack.co.jp/cat_food/matatabi.html,ドライ,15.0,10.0,11.8,1.8,,,,unknown,False,no,2026-06-22
株式会社スマック,またたび,https://www.smack.co.jp/cat_food/matatabi-f.html,ドライ,15.0,10.0,11.8,2.4,,,,unknown,False,no,2026-06-22
天然素材株式会社,ペットフード事業部 – 天然素材株式会社,https://ten-nen.co.jp/petdiv/#cat,ドライ,6.0,,,,0.77%,0.8,,,True,yes,2026-06-23
天然素材株式会社,ペットフード事業部 – 天然素材株式会社,https://ten-nen.co.jp/petdiv,ドライ,6.0,,,,0.77%,0.8,,,True,yes,2026-06-23
